1475884800 0.000000 0.000000
1475885896 11.803224 4.712168
1475886992 23.606447 9.424337
1475888088 32.414933 11.141766
1475889184 39.555893 11.191672
1475890280 46.696854 11.241577
1475891376 54.960276 10.169020
1475892472 64.571555 7.748607
1475893568 74.182833 5.328194
1475894664 80.886330 0.000000
