1475931846 0.000000
1475931851 0.066667
1475931853 0.086667
1475931886 0.386667
1475931894 0.509394
1475931902 0.559394
1475931911 1.709394
1475931968 23.042727
1475931975 26.518166
1475931983 30.468166
1475931994 35.849416
1475932001 39.318597
1475932010 44.018883
1475932022 49.935716
1475932029 53.480925
1475932037 57.714925
1475932048 63.096175
1475932056 66.811311
1475932064 70.511311
1475932077 76.827624
1475932085 80.766085
1475932091 83.716085
1475932102 89.324418
1475932110 93.169873
1475932118 96.819873
1475932129 102.451123
1475932137 106.347577
1475932145 110.047577
1475932156 115.678452
1475932164 119.523634
1475932173 123.885009
1475932184 129.528453
1475932192 133.205999
1475932213 142.902374
1475932219 145.809517
1475932227 149.691850
1475932238 155.324225
1475932246 159.419998
1475932254 163.318498
1475932265 168.649748
1475932273 172.277020
1475932281 175.927020
1475932293 182.003020
1475932301 185.802687
1475932309 189.453187
1475932320 195.084999
1475932329 199.647408
1475932336 202.769631
1475932344 206.626773
1475932352 210.526773
1475932362 215.101773
1475932369 218.516773
1475932379 223.345345
1475932389 228.195345
1475932396 231.608845
1475932413 239.935273
1475932422 244.859597
1475932428 248.059597
1475932436 252.227764
1475932444 257.077764
1475932454 263.113389
1475932474 274.513389
1475932480 278.022389
1475932481 278.673222
1475932489 284.081222
1475932497 289.231222
1475932506 294.950972
1475932513 299.367417
1475932543 318.391702
1475932568 333.990702
1475932649 377.862461
1475932702 403.560294
1475932714 409.423672
1475932722 413.306505
1475932730 416.958005
1475932738 420.408005
1475932746 423.058005
1475932754 424.608005
1475932762 425.258005
1475932770 426.159005
1475932778 428.259005
1475932793 432.455630
1475932801 435.246330
1475932804 436.604142
1475932809 439.271476
1475932817 443.619876
1475932825 447.270876
1475932843 455.497126
1475932850 458.907848
1475932884 475.764991
1475932892 479.487021
1475932900 483.437021
1475932911 488.932833
1475932918 492.460106
1475932926 496.445820
1475932934 499.445820
1475932942 501.795820
1475932952 504.408320
1475932959 506.368320
1475932997 517.068320
1475933005 519.870951
1475933013 523.570951
1475933021 527.519951
1475933033 533.720451
1475933040 537.036284
1475933048 540.642142
1475933070 551.407392
1475933088 560.225573
1475933096 564.132629
1475933103 567.288691
1475933115 571.323334
1475933122 573.126876
1475933130 575.203733
1475933141 578.198983
1475933149 580.375847
1475933157 582.324347
1475933168 585.113347
1475933176 587.390211
1475933184 590.239711
1475933196 595.940211
1475933204 599.790544
1475933212 603.740544
1475933224 609.739044
1475933231 613.014044
1475933239 616.906901
1475933245 619.820901
1475933251 622.770901
1475933258 626.219151
1475933266 630.362008
1475933274 633.663508
1475933282 635.812008
1475933291 638.291383
1475933299 640.349772
1475933318 645.089335
1475933326 647.084940
1475933334 649.033940
1475933345 652.025252
1475933353 654.201752
1475933361 656.851752
1475933373 662.204002
1475933380 665.623836
1475933388 669.516550
1475933399 675.148175
1475933406 678.475811
1475933407 678.933097
1475933415 682.883097
1475933427 689.008097
1475933435 693.092930
1475933443 696.392930
1475933451 698.641430
1475933460 700.952930
1475933468 703.158597
1475933476 705.109597
1475933484 707.159597
1475933495 710.190847
1475933503 712.145392
1475933530 718.782892
1475933537 721.414726
1475933545 725.307368
1475933552 728.964931
1475933553 729.243502
1475933564 732.143502
1475933571 735.488957
1475933590 744.410386
1475933598 748.153991
1475933608 752.927866
1475933617 756.511666
1475933624 758.196166
1475933632 760.102309
1475933641 762.583434
1475933658 767.191878
1475933666 769.104614
1475933674 771.053614
1475933685 774.046301
1475933694 776.465801
1475933701 778.109135
1475933709 780.914563
1475933717 784.514563
1475933727 788.978563
1475933734 792.358113
1475933742 796.199256
1475933753 801.713256
1475933761 805.471938
1475933769 809.020438
1475933780 814.532938
1475933789 818.305665
1475933821 827.333443
1475933829 829.245943
1475933837 831.244443
1475933862 837.879755
1475933866 838.891155
1475933870 839.791655
1475933884 843.245405
1475933892 846.116977
1475933903 851.353352
1475933912 855.925534
1475933920 859.783422
1475933930 864.608673
1475933938 868.517873
1475933947 872.861623
1475933957 877.650511
1475933965 880.622011
1475933973 882.722011
1475933986 886.226824
1475933994 888.334132
1475934033 898.154256
1475934041 900.169641
1475934047 901.569641
1475934066 906.177974
1475934074 908.951659
1475934082 912.552659
1475934093 918.065534
1475934101 921.823897
1475934109 925.425397
1475934121 931.451147
1475934129 935.215314
1475934137 938.815314
1475934145 942.316814
1475934153 944.916814
1475934175 950.616814
1475934183 952.589541
1475934186 953.427041
1475934191 954.760374
1475934202 957.361374
1475934212 960.024920
1475934218 961.403320
1475934229 964.052486
1475934237 966.180486
1475934245 968.081486
1475934253 970.180486
1475934261 973.079486
1475934270 977.393111
1475934279 981.943111
1475934286 985.065334
1475934299 991.108191
1475934305 993.854345
1475934325 1002.805845
1475934333 1005.684945
1475934379 1016.801320
1475934387 1018.736102
1475934395 1020.786102
1475934406 1023.718852
1475934415 1025.973125
1475934433 1030.570125
1475934441 1032.492347
1475934449 1034.392347
1475934487 1044.043847
1475934495 1045.974242
1475934522 1052.607680
1475934530 1055.572643
1475934541 1060.833392
1475934549 1064.462892
1475934557 1068.312892
1475934570 1074.954205
1475934583 1081.254205
1475934590 1084.050359
1475934598 1086.207501
1475934609 1088.995001
1475934618 1091.411683
1475934622 1092.422128
1475934637 1096.198628
1475934645 1098.112761
1475934653 1100.064261
1475934663 1102.777136
1475934680 1107.303586
1475934688 1109.365880
1475934705 1113.750755
1475934713 1115.661726
1475934732 1120.345663
1475934740 1122.319347
1475934771 1129.906847
1475934779 1132.663412
1475934787 1136.013412
1475934795 1139.866412
1475934803 1144.016412
1475934813 1148.902037
1475934821 1152.762037
1475934836 1159.776037
1475934843 1162.136737
1475934854 1164.863808
1475934864 1167.473036
1475934926 1183.020836
1475935055 1216.669440
1475935056 1217.051161
1475935063 1220.511661
1475935087 1232.240232
1475935095 1236.156899
1475935103 1239.806899
1475935114 1245.043399
