1422745285 0.0
1422745465 0.0
1422745645 0.0
1422745825 0.0
1422746005 0.0
1422746185 0.0
1422746365 0.0
1422746545 1.0
1422746725 1.0
1422746905 1.0
1422747085 1.0
1422747265 1.0
1422747445 1.0
1422747625 1.0
1422747805 1.0
1422747985 1.0
1422748165 2.0
1422748345 2.0
1422748525 2.0
1422748705 2.0
1422748885 2.0
1422749065 2.0
1422749245 2.0
1422749425 2.0
1422749605 2.0
1422749785 2.0
1422749965 3.0
1422750145 3.0
1422750325 3.0
1422750505 3.0
1422750685 3.0
1422750865 3.0
1422751045 3.0
1422751225 3.0
1422751405 3.0
1422751585 4.0
1422751765 4.0
1422751945 4.0
1422752125 4.0
1422752305 4.0
1422752485 4.0
1422752665 4.0
1422752845 4.0
1422753025 4.0
1422753205 4.0
1422753385 5.0
1422753565 5.0
1422753745 5.0
1422753925 5.0
1422754105 5.0
1422754285 5.0
1422754465 5.0
1422754645 5.0
1422754825 5.0
1422755005 6.0
1422755185 6.0
1422755365 6.0
1422755545 6.0
1422755725 6.0
1422755905 6.0
1422756085 6.0
1422756265 6.0
1422756445 6.0
1422756625 6.0
1422756805 7.0
1422756985 7.0
1422757165 7.0
1422757345 7.0
1422757525 7.0
1422757705 7.0
1422757885 7.0
1422758065 7.0
1422758245 7.0
1422758425 8.0
1422758605 8.0
1422758785 8.0
1422758965 8.0
1422759145 8.0
1422759325 9.0
1422759505 9.0
1422759685 9.0
1422759865 9.0
1422760045 9.0
1422760225 9.0
1422760405 9.0
1422760585 9.0
1422760765 9.0
1422760945 10.0
1422761125 10.0
1422761305 10.0
1422761485 10.0
1422761665 10.0
1422761845 10.0
1422762025 10.0
1422762205 10.0
1422762385 10.0
1422762565 10.0
1422762745 11.0
1422762925 11.0
1422763105 11.0
1422763285 11.0
1422763465 11.0
1422763645 11.0
1422763825 11.0
1422764005 11.0
1422764185 11.0
1422764365 12.0
1422764545 12.0
1422764725 12.0
1422764905 12.0
1422765085 12.0
1422765265 12.0
1422765445 12.0
1422765625 12.0
1422765805 12.0
1422765985 13.0
1422766165 13.0
1422766345 13.0
1422766525 13.0
1422766705 13.0
1422766885 13.0
1422767065 13.0
1422767245 13.0
1422767425 13.0
1422767605 13.0
1422767785 14.0
1422767965 14.0
1422768145 14.0
1422768325 14.0
1422768505 14.0
1422768685 14.0
1422768865 14.0
1422769045 14.0
1422769225 14.0
1422769405 15.0
1422769585 15.0
1422769765 15.0
1422769945 15.0
1422770125 15.0
1422770305 15.0
1422770485 15.0
1422770665 15.0
1422770845 15.0
1422771025 15.0
1422771205 16.0
1422771385 16.0
1422771565 16.0
1422771745 16.0
1422771925 16.0
1422772105 16.0
1422772285 16.0
1422772465 16.0
1422772645 16.0
1422772825 17.0
1422773005 17.0
1422773185 17.0
1422773365 17.0
1422773545 17.0
1422773725 17.0
1422773905 17.0
1422774085 17.0
1422774265 17.0
1422774445 18.0
1422774625 18.0
1422774805 18.0
1422774985 18.0
1422775165 18.0
1422775345 18.0
1422775525 18.0
1422775705 19.0
1422775885 19.0
1422776065 19.0
1422776245 19.0
1422776425 20.0
1422776605 20.0
1422776785 20.0
1422776965 20.0
1422777145 20.0
1422777325 20.0
1422777505 20.0
1422777685 20.0
1422777865 21.0
1422778045 21.0
1422778225 21.0
1422778405 21.0
1422778585 21.0
1422778765 21.0
1422778945 21.0
1422779125 21.0
1422779305 22.0
1422779485 22.0
1422779665 22.0
1422779845 22.0
1422780025 22.0
1422780205 22.0
1422780385 22.0
1422780565 22.0
1422780745 23.0
1422780925 23.0
1422781105 23.0
1422781285 23.0
1422781465 23.0
1422781645 23.0
1422781825 23.0
1422782005 23.0
1422782185 24.0
1422782365 24.0
1422782545 24.0
1422782725 24.0
1422782905 24.0
1422783085 24.0
1422783265 24.0
1422783445 24.0
1422783625 25.0
1422783805 25.0
1422783985 25.0
1422784165 25.0
1422784345 25.0
1422784525 25.0
1422784713 25.0
1422784893 25.0
1422785073 26.0
1422785253 26.0
1422785433 26.0
1422785613 26.0
1422785793 26.0
1422785973 26.0
1422786153 26.0
1422786333 27.0
1422786513 27.0
1422786693 27.0
1422786873 27.0
1422787053 27.0
1422787233 27.0
1422787413 27.0
1422787593 27.0
1422787773 28.0
1422787953 28.0
1422788133 28.0
1422788313 28.0
1422788493 28.0
1422788673 28.0
1422788853 28.0
1422789033 28.0
1422789213 29.0
1422789393 29.0
1422789573 29.0
1422789753 29.0
1422789933 29.0
1422790113 29.0
1422790293 29.0
1422790473 29.0
1422790653 30.0
1422790833 30.0
1422791013 30.0
1422791193 30.0
1422791373 30.0
1422791553 30.0
1422791733 30.0
1422791913 31.0
1422792093 31.0
1422792273 31.0
1422792453 31.0
1422792633 31.0
1422792813 31.0
1422792993 31.0
1422793173 31.0
1422793353 32.0
1422793533 32.0
1422793713 32.0
1422793893 32.0
1422794073 32.0
1422794253 32.0
1422794433 32.0
1422794613 33.0
1422794793 43.0
1422794973 132.0
1422795153 238.0
1422795332 342.0000002713917
1422795513 427.9999979993861
1422795692 430.99999790507667
1422795872 432.99999790507667
1422796052 535.9999979050767
1422796232 543.9999979050767
1422796412 578.9999979050767
1422796592 682.9999979050767
1422796772 787.9999979050767
1422796952 850.9999979050767
1422797132 853.9999979050767
1422797312 856.9999979050767
1422797492 857.9999979050767
1422797672 866.9999979050767
1422797852 963.9999979050767
1422798032 971.9999979050767
1422798212 1007.9999979050767
1422798392 1073.9999979050767
1422798572 1074.9999979050767
1422798752 1146.9999979050767
1422798932 1250.9999979050767
1422799112 1355.9999979050767
1422799292 1459.9999979050767
1422799472 1461.9999979050767
1422799652 1462.9999979050767
1422799832 1462.9999979050767
1422800012 1462.9999979050767
1422800192 1462.9999979050767
1422800372 1463.9999979050767
1422800552 1463.9999979050767
1422800732 1463.9999979050767
1422800912 1463.9999979050767
1422801092 1463.9999979050767
1422801272 1463.9999979050767
1422801452 1463.9999979050767
1422801632 1463.9999979050767
1422801812 1463.9999979050767
1422801992 1464.9999979050767
1422802173 1464.9999979050767
1422802353 1464.9999979050767
1422802533 1464.9999979050767
1422802713 1464.9999979050767
1422802893 1464.9999979050767
1422803073 1464.9999979050767
1422803253 1464.9999979050767
1422803433 1464.9999979050767
1422803613 1465.9999979050767
1422803793 1465.9999979050767
1422803973 1465.9999979050767
1422804153 1465.9999979050767
1422804333 1465.9999979050767
1422804513 1465.9999979050767
1422804693 1466.9999979050767
1422804873 1466.9999979050767
1422805053 1466.9999979050767
1422805233 1466.9999979050767
1422805413 1466.9999979050767
1422805593 1466.9999979050767
1422805773 1467.9999979050767
1422805953 1467.9999979050767
1422806133 1467.9999979050767
1422806313 1467.9999979050767
1422806493 1467.9999979050767
1422806673 1467.9999979050767
1422806853 1467.9999979050767
1422807033 1467.9999979050767
1422807213 1468.9999979050767
1422807393 1468.9999979050767
1422807573 1468.9999979050767
1422807753 1468.9999979050767
1422807933 1468.9999979050767
1422808113 1468.9999979050767
1422808293 1468.9999979050767
1422808473 1468.9999979050767
1422808653 1469.9999979050767
1422808833 1469.9999979050767
1422809013 1470.9999979050767
1422809193 1527.9999979050767
1422809373 1634.9999979050767
1422809553 1742.9999979050767
1422809733 1776.9999979050767
1422809913 1779.9999979050767
1422810093 1781.9999979050767
1422810273 1839.9999979050767
1422810453 1897.9999979050767
1422810633 1900.9999979050767
1422810813 1993.9999979050767
1422810993 2102.9999979050767
1422811173 2160.9999979050767
1422811353 2163.9999979050767
1422811533 2166.9999979050767
1422811713 2167.9999979050767
1422811893 2171.9999979050767
1422812073 2269.9999979050767
1422812253 2274.9999979050767
1422812433 2325.9999979050767
1422812613 2389.9999979050767
1422812793 2390.9999979050767
1422812973 2469.9999979050767
1422813153 2576.9999979050767
1422813333 2684.9999979050767
1422813513 2772.9999979050767
1422813693 2773.9999979050767
1422813873 2773.9999979050767
1422814053 2774.9999979050767
1422814233 2774.9999979050767
1422814413 2774.9999979050767
1422814593 2774.9999979050767
1422814773 2774.9999979050767
1422814953 2774.9999979050767
1422815133 2774.9999979050767
1422815313 2774.9999979050767
1422815493 2774.9999979050767
1422815673 2775.9999979050767
1422815853 2775.9999979050767
1422816033 2775.9999979050767
1422816213 2775.9999979050767
1422816393 2775.9999979050767
1422816573 2775.9999979050767
1422816753 2775.9999979050767
